key,value,date
CHEMBL116438,0,2020-03-01
CHEMBL1713,0,2020-03-01
CHEMBL849,0,2020-03-01
CHEMBL263094,0,2020-03-01
CHEMBL567597,0,2020-03-01
CHEMBL1222121,0,2020-03-01
CHEMBL2325228,0,2020-03-01
CHEMBL635,0,2020-03-01
CHEMBL655,0,2020-03-01
CHEMBL730,0,2020-03-01
CHEMBL926,0,2020-03-01
CHEMBL444633,0,2020-03-01
CHEMBL1229,2,2020-03-01
CHEMBL1751,1,2020-03-01
CHEMBL290814,0,2020-03-01
CHEMBL667,0,2020-03-01
CHEMBL196,4,2020-03-01
CHEMBL288114,0,2020-03-01
CHEMBL582,0,2020-03-01
CHEMBL223228,0,2020-03-01
CHEMBL479,1,2020-03-01
CHEMBL1232562,0,2020-03-01
CHEMBL284906,0,2020-03-01
CHEMBL1729803,0,2020-03-01
CHEMBL3833333,0,2020-03-01
CHEMBL3936761,0,2020-03-01
CHEMBL1200866,0,2020-03-01
CHEMBL197194,0,2020-03-01
CHEMBL298470,0,2020-03-01
CHEMBL3183968,0,2020-03-01
CHEMBL290916,0,2020-03-01
CHEMBL1233550,0,2020-03-01
CHEMBL4081711,0,2020-03-01
CHEMBL2374220,0,2020-03-01
CHEMBL672,0,2020-03-01
CHEMBL545,3,2020-03-01
CHEMBL221722,1,2020-03-01
CHEMBL1486,0,2020-03-01
CHEMBL572964,0,2020-03-01
CHEMBL2104397,0,2020-03-01
CHEMBL403664,0,2020-03-01
CHEMBL2391146,10,2020-03-01
CHEMBL575060,0,2020-03-01
CHEMBL64,0,2020-03-01
CHEMBL3617964,0,2020-03-01
CHEMBL198362,1,2020-03-01
CHEMBL651,0,2020-03-01
CHEMBL2106419,0,2020-03-01
CHEMBL154,1,2020-03-01
CHEMBL72275,0,2020-03-01
CHEMBL273264,0,2020-03-01
CHEMBL606111,0,2020-03-01
CHEMBL113150,0,2020-03-01
CHEMBL1708,0,2020-03-01
CHEMBL856,0,2020-03-01
CHEMBL2158685,0,2020-03-01
CHEMBL1670,0,2020-03-01
CHEMBL1200539,0,2020-03-01
CHEMBL650,1,2020-03-01
CHEMBL778,0,2020-03-01
CHEMBL628,0,2020-03-01
CHEMBL1513,0,2020-03-01
CHEMBL417016,0,2020-03-01
CHEMBL305906,0,2020-03-01
CHEMBL1255,0,2020-03-01
CHEMBL4297349,0,2020-03-01
CHEMBL2095223,0,2020-03-01
CHEMBL1061,0,2020-03-01
CHEMBL134,0,2020-03-01
CHEMBL1472989,0,2020-03-01
CHEMBL1140,0,2020-03-01
CHEMBL4206119,0,2020-03-01
CHEMBL2207138,1,2020-03-01
CHEMBL40,0,2020-03-01
CHEMBL3989738,0,2020-03-01
CHEMBL197672,0,2020-03-01
CHEMBL3989714,0,2020-03-01
CHEMBL1169,0,2020-03-01
CHEMBL1200699,0,2020-03-01
CHEMBL2103749,0,2020-03-01
CHEMBL1550,0,2020-03-01
CHEMBL660,0,2020-03-01
CHEMBL1230314,0,2020-03-01
CHEMBL316966,0,2020-03-01
CHEMBL1697734,0,2020-03-01
CHEMBL3989944,0,2020-03-01
CHEMBL744,0,2020-03-01
CHEMBL431701,0,2020-03-01
CHEMBL549963,0,2020-03-01
CHEMBL34833,0,2020-03-01
CHEMBL2106418,1,2020-03-01
CHEMBL1616046,0,2020-03-01
CHEMBL1077896,0,2020-03-01
CHEMBL1200969,0,2020-03-01
CHEMBL1230866,0,2020-03-01
CHEMBL1401,0,2020-03-01
CHEMBL275638,0,2020-03-01
CHEMBL490,0,2020-03-01
CHEMBL3989496,0,2020-03-01
CHEMBL44618,0,2020-03-01
CHEMBL468,0,2020-03-01
CHEMBL170,0,2020-03-01
CHEMBL714,0,2020-03-01
CHEMBL1234,0,2020-03-01
CHEMBL1431,0,2020-03-01
CHEMBL83,0,2020-03-01
CHEMBL4297264,0,2020-03-01
CHEMBL1516,0,2020-03-01
CHEMBL2095208,1,2020-03-01
CHEMBL3137301,1,2020-03-01
CHEMBL461101,0,2020-03-01
CHEMBL16,0,2020-03-01
CHEMBL249263,0,2020-03-01
CHEMBL455477,0,2020-03-01
CHEMBL2074764,0,2020-03-01
CHEMBL1098,0,2020-03-01
CHEMBL458019,0,2020-03-01
CHEMBL1642,0,2020-03-01
CHEMBL14249,0,2020-03-01
CHEMBL275330,0,2020-03-01
CHEMBL395429,0,2020-03-01
CHEMBL534,0,2020-03-01
CHEMBL1218,0,2020-03-01
CHEMBL207538,0,2020-03-01
CHEMBL434394,0,2020-03-01
CHEMBL526514,0,2020-03-01
CHEMBL556,0,2020-03-01
CHEMBL1323,1,2020-03-01
CHEMBL1017,0,2020-03-01
CHEMBL277500,0,2020-03-01
CHEMBL3989702,0,2020-03-01
CHEMBL930,0,2020-03-01
CHEMBL410182,0,2020-03-01
CHEMBL274323,0,2020-03-01
CHEMBL31574,0,2020-03-01
CHEMBL1880349,0,2020-03-01
CHEMBL1201772,0,2020-03-01
CHEMBL1380,0,2020-03-01
CHEMBL29411,0,2020-03-01
CHEMBL2146125,0,2020-03-01
CHEMBL941,0,2020-03-01
CHEMBL19215,0,2020-03-01
CHEMBL1201304,0,2020-03-01
CHEMBL502835,0,2020-03-01
CHEMBL469662,0,2020-03-01
CHEMBL1424,0,2020-03-01
CHEMBL525028,0,2020-03-01
CHEMBL4297333,0,2020-03-01
CHEMBL1535,40,2020-03-01
CHEMBL1201073,0,2020-03-01
CHEMBL76232,0,2020-03-01
CHEMBL398673,1,2020-03-01
CHEMBL1256391,0,2020-03-01
CHEMBL257975,0,2020-03-01
CHEMBL548,0,2020-03-01
CHEMBL607023,0,2020-03-01
CHEMBL15844,0,2020-03-01
CHEMBL370143,0,2020-03-01
CHEMBL723,0,2020-03-01
CHEMBL1200371,0,2020-03-01
CHEMBL359965,0,2020-03-01
CHEMBL177367,0,2020-03-01
CHEMBL195591,0,2020-03-01
CHEMBL103,0,2020-03-01
CHEMBL6966,0,2020-03-01
CHEMBL295124,0,2020-03-01
CHEMBL27810,0,2020-03-01
CHEMBL1200928,0,2020-03-01
CHEMBL1235646,0,2020-03-01
CHEMBL172513,0,2020-03-01
CHEMBL858,1,2020-03-01
CHEMBL413965,0,2020-03-01
CHEMBL237500,0,2020-03-01
CHEMBL1448,0,2020-03-01
CHEMBL1697748,0,2020-03-01
CHEMBL15594,0,2020-03-01
CHEMBL1657,0,2020-03-01
CHEMBL2218919,0,2020-03-01
CHEMBL4297204,0,2020-03-01
CHEMBL444814,0,2020-03-01
CHEMBL416956,0,2020-03-01
CHEMBL413,0,2020-03-01
CHEMBL2107825,0,2020-03-01
CHEMBL1762621,0,2020-03-01
CHEMBL1088752,0,2020-03-01
CHEMBL108,0,2020-03-01
CHEMBL1161,0,2020-03-01
CHEMBL354077,0,2020-03-01
CHEMBL267476,0,2020-03-01
CHEMBL1464,0,2020-03-01
CHEMBL1201225,0,2020-03-01
CHEMBL449317,0,2020-03-01
CHEMBL494,0,2020-03-01
CHEMBL361497,0,2020-03-01
CHEMBL54126,0,2020-03-01
CHEMBL1334078,0,2020-03-01
CHEMBL313006,0,2020-03-01
CHEMBL705,0,2020-03-01
CHEMBL39,0,2020-03-01
CHEMBL729,9,2020-03-01
CHEMBL2021423,0,2020-03-01
CHEMBL1356607,0,2020-03-01
CHEMBL4297406,0,2020-03-01
CHEMBL314854,0,2020-03-01
CHEMBL203266,0,2020-03-01
CHEMBL1491,0,2020-03-01
CHEMBL1162144,0,2020-03-01
CHEMBL222813,0,2020-03-01
CHEMBL192,0,2020-03-01
CHEMBL1240772,0,2020-03-01
CHEMBL70,0,2020-03-01
CHEMBL302239,0,2020-03-01
CHEMBL19449,0,2020-03-01
CHEMBL1014,0,2020-03-01
CHEMBL2221249,0,2020-03-01
CHEMBL4298150,0,2020-03-01
CHEMBL250447,16,2020-03-01
CHEMBL2105897,0,2020-03-01
CHEMBL2138684,0,2020-03-01
CHEMBL1646,0,2020-03-01
CHEMBL224128,0,2020-03-01
CHEMBL111861,1,2020-03-01
CHEMBL443,0,2020-03-01
CHEMBL8085,0,2020-03-01
CHEMBL305187,0,2020-03-01
CHEMBL4297866,0,2020-03-01
CHEMBL575,0,2020-03-01
CHEMBL51085,0,2020-03-01
CHEMBL273453,1,2020-03-01
CHEMBL54943,0,2020-03-01
CHEMBL1231871,1,2020-03-01
CHEMBL57,0,2020-03-01
CHEMBL1200689,4,2020-03-01
CHEMBL19019,0,2020-03-01
CHEMBL3989740,0,2020-03-01
CHEMBL426,1,2020-03-01
CHEMBL65061,0,2020-03-01
CHEMBL1201290,1,2020-03-01
CHEMBL1200637,2,2020-03-01
CHEMBL2110621,0,2020-03-01
CHEMBL932,0,2020-03-01
CHEMBL317052,0,2020-03-01
CHEMBL1201013,0,2020-03-01
CHEMBL250892,0,2020-03-01
CHEMBL1201081,1,2020-03-01
CHEMBL652,1,2020-03-01
CHEMBL3833315,0,2020-03-01
CHEMBL2105759,1,2020-03-01
CHEMBL2219413,0,2020-03-01
CHEMBL54922,0,2020-03-01
CHEMBL71595,0,2020-03-01
CHEMBL256105,0,2020-03-01
CHEMBL1543,0,2020-03-01
CHEMBL165,0,2020-03-01
CHEMBL1352,0,2020-03-01
CHEMBL160,1,2020-03-01
CHEMBL1393,0,2020-03-01
CHEMBL1556,0,2020-03-01
CHEMBL1201173,0,2020-03-01
CHEMBL2364573,0,2020-03-01
CHEMBL1184,0,2020-03-01
CHEMBL467,0,2020-03-01
CHEMBL477,0,2020-03-01
CHEMBL1200706,0,2020-03-01
CHEMBL2336071,0,2020-03-01
CHEMBL163,7,2020-03-01
CHEMBL3182320,0,2020-03-01
CHEMBL477197,0,2020-03-01
CHEMBL1200920,1,2020-03-01
CHEMBL1200420,0,2020-03-01
CHEMBL2146090,0,2020-03-01
CHEMBL1547,1,2020-03-01
CHEMBL476960,0,2020-03-01
CHEMBL4065616,8,2020-03-01
CHEMBL250450,0,2020-03-01
CHEMBL1622,0,2020-03-01
CHEMBL318153,1,2020-03-01
CHEMBL1525826,1,2020-03-01
CHEMBL495,0,2020-03-01
CHEMBL76,16,2020-03-01
CHEMBL1040,0,2020-03-01
CHEMBL3931971,0,2020-03-01
CHEMBL1651956,0,2020-03-01
CHEMBL168,0,2020-03-01
CHEMBL1588,1,2020-03-01
CHEMBL1731319,0,2020-03-01
CHEMBL422330,0,2020-03-01
CHEMBL2106049,0,2020-03-01
CHEMBL1233147,0,2020-03-01
CHEMBL501680,1,2020-03-01
CHEMBL2051955,0,2020-03-01
CHEMBL1076347,0,2020-03-01
CHEMBL1471,0,2020-03-01
CHEMBL64391,0,2020-03-01
CHEMBL406291,0,2020-03-01
CHEMBL422704,0,2020-03-01
CHEMBL184,1,2020-03-01
CHEMBL258734,0,2020-03-01
CHEMBL3989553,0,2020-03-01
CHEMBL814,0,2020-03-01
CHEMBL446036,0,2020-03-01
CHEMBL38434,0,2020-03-01
CHEMBL1201244,0,2020-03-01
CHEMBL134005,0,2020-03-01
CHEMBL1200517,0,2020-03-01
CHEMBL631,1,2020-03-01
CHEMBL657,0,2020-03-01
CHEMBL1230191,0,2020-03-01
CHEMBL1144,0,2020-03-01
CHEMBL1272,0,2020-03-01
CHEMBL106,0,2020-03-01
CHEMBL80025,0,2020-03-01
CHEMBL1183717,0,2020-03-01
CHEMBL560511,0,2020-03-01
CHEMBL2035187,0,2020-03-01
CHEMBL1741,1,2020-03-01
CHEMBL1201782,0,2020-03-01
CHEMBL516,0,2020-03-01
CHEMBL846,0,2020-03-01
CHEMBL1675,1,2020-03-01
CHEMBL3545062,0,2020-03-01
CHEMBL1161632,0,2020-03-01
CHEMBL263881,0,2020-03-01
CHEMBL701,0,2020-03-01
CHEMBL2103744,0,2020-03-01
CHEMBL1162497,0,2020-03-01
CHEMBL1483,0,2020-03-01
CHEMBL6,0,2020-03-01
CHEMBL1651906,0,2020-03-01
CHEMBL691,0,2020-03-01
CHEMBL274119,0,2020-03-01
CHEMBL1796998,0,2020-03-01
CHEMBL2110727,0,2020-03-01
CHEMBL1078,0,2020-03-01
CHEMBL1690,2,2020-03-01
CHEMBL12198,2,2020-03-01
CHEMBL260538,0,2020-03-01
CHEMBL1200340,0,2020-03-01
CHEMBL2106517,0,2020-03-01
CHEMBL27,0,2020-03-01
CHEMBL1069,1,2020-03-01
CHEMBL2103811,0,2020-03-01
CHEMBL52440,0,2020-03-01
CHEMBL1788133,0,2020-03-01
CHEMBL985,1,2020-03-01
CHEMBL1200796,0,2020-03-01
CHEMBL278020,0,2020-03-01
CHEMBL291962,0,2020-03-01
CHEMBL1005,0,2020-03-01
CHEMBL1236315,0,2020-03-01
CHEMBL1545,0,2020-03-01
CHEMBL267225,0,2020-03-01
CHEMBL495936,0,2020-03-01
CHEMBL590799,1,2020-03-01
CHEMBL3545185,0,2020-03-01
CHEMBL153036,0,2020-03-01
CHEMBL4297654,0,2020-03-01
CHEMBL2106050,0,2020-03-01
CHEMBL129,2,2020-03-01
CHEMBL1098659,1,2020-03-01
CHEMBL2447938,0,2020-03-01
CHEMBL1256786,2,2020-03-01
CHEMBL1232767,0,2020-03-01
CHEMBL2106224,0,2020-03-01
CHEMBL191413,0,2020-03-01
CHEMBL1200995,0,2020-03-01
CHEMBL564085,0,2020-03-01
CHEMBL415606,0,2020-03-01
CHEMBL1485,0,2020-03-01
CHEMBL221959,1,2020-03-01
CHEMBL773,0,2020-03-01
CHEMBL595,0,2020-03-01
CHEMBL1042,1,2020-03-01
CHEMBL1200929,0,2020-03-01
CHEMBL566534,0,2020-03-01
CHEMBL67166,0,2020-03-01
CHEMBL131,0,2020-03-01
CHEMBL1168,0,2020-03-01
CHEMBL191083,0,2020-03-01
CHEMBL2107011,0,2020-03-01
CHEMBL1371493,0,2020-03-01
CHEMBL81379,0,2020-03-01
CHEMBL3235620,0,2020-03-01
CHEMBL1064,0,2020-03-01
CHEMBL1139,1,2020-03-01
CHEMBL186141,0,2020-03-01
CHEMBL3181832,0,2020-03-01
CHEMBL2103802,0,2020-03-01
CHEMBL35,0,2020-03-01
CHEMBL1201082,0,2020-03-01
CHEMBL1223,0,2020-03-01
CHEMBL2220442,0,2020-03-01
CHEMBL783,0,2020-03-01
CHEMBL1947204,0,2020-03-01
CHEMBL544665,0,2020-03-01
CHEMBL3707247,0,2020-03-01
CHEMBL1222250,3,2020-03-01
CHEMBL1326,16,2020-03-01
CHEMBL283800,0,2020-03-01
CHEMBL1450,0,2020-03-01
CHEMBL4297604,0,2020-03-01
CHEMBL38,0,2020-03-01
CHEMBL885,0,2020-03-01
CHEMBL633,1,2020-03-01
CHEMBL3989887,0,2020-03-01
CHEMBL1422,0,2020-03-01
CHEMBL716,0,2020-03-01
CHEMBL304087,0,2020-03-01
CHEMBL1200574,4,2020-03-01
CHEMBL1111,0,2020-03-01
CHEMBL1615807,0,2020-03-01
CHEMBL85398,0,2020-03-01
CHEMBL1908391,0,2020-03-01
CHEMBL447878,0,2020-03-01
CHEMBL407564,0,2020-03-01
CHEMBL458875,0,2020-03-01
CHEMBL3545347,0,2020-03-01
CHEMBL1200339,0,2020-03-01
CHEMBL424,1,2020-03-01
CHEMBL1530428,0,2020-03-01
CHEMBL3940890,0,2020-03-01
CHEMBL411685,0,2020-03-01
CHEMBL1396,0,2020-03-01
CHEMBL206452,0,2020-03-01
CHEMBL1454,1,2020-03-01
CHEMBL83527,0,2020-03-01
CHEMBL469448,0,2020-03-01
CHEMBL345046,0,2020-03-01
CHEMBL405821,0,2020-03-01
CHEMBL1697717,0,2020-03-01
CHEMBL1201119,0,2020-03-01
CHEMBL1201248,0,2020-03-01
CHEMBL1689064,0,2020-03-01
CHEMBL640,1,2020-03-01
CHEMBL301141,0,2020-03-01
CHEMBL4297455,0,2020-03-01
CHEMBL1279,0,2020-03-01
CHEMBL47,1,2020-03-01
CHEMBL473,0,2020-03-01
CHEMBL1201089,0,2020-03-01
CHEMBL14830,0,2020-03-01
CHEMBL1697733,0,2020-03-01
CHEMBL1423,1,2020-03-01
CHEMBL26215,0,2020-03-01
CHEMBL1082,0,2020-03-01
CHEMBL1131,0,2020-03-01
CHEMBL41,0,2020-03-01
CHEMBL2146126,0,2020-03-01
CHEMBL1214598,0,2020-03-01
CHEMBL47386,0,2020-03-01
CHEMBL80830,0,2020-03-01
CHEMBL333950,0,2020-03-01
CHEMBL1115,0,2020-03-01
CHEMBL3184986,0,2020-03-01
CHEMBL25,0,2020-03-01
CHEMBL1201129,0,2020-03-01
CHEMBL4297607,0,2020-03-01
CHEMBL1790041,0,2020-03-01
CHEMBL74415,0,2020-03-01
CHEMBL877,0,2020-03-01
CHEMBL1201187,0,2020-03-01
CHEMBL1484,0,2020-03-01
CHEMBL3707348,0,2020-03-01
CHEMBL3646221,0,2020-03-01
CHEMBL45,0,2020-03-01
CHEMBL1401508,0,2020-03-01
CHEMBL1256987,0,2020-03-01
CHEMBL2103741,0,2020-03-01
CHEMBL451930,0,2020-03-01
CHEMBL76688,0,2020-03-01
CHEMBL191,4,2020-03-01
CHEMBL476,0,2020-03-01
CHEMBL17157,0,2020-03-01
CHEMBL1230165,0,2020-03-01
CHEMBL1673195,0,2020-03-01
CHEMBL403,1,2020-03-01
CHEMBL2023898,0,2020-03-01
CHEMBL2040682,1,2020-03-01
CHEMBL3544984,1,2020-03-01
CHEMBL614,0,2020-03-01
CHEMBL90039,0,2020-03-01
CHEMBL507352,0,2020-03-01
CHEMBL1200694,1,2020-03-01
CHEMBL777,0,2020-03-01
CHEMBL1159662,0,2020-03-01
CHEMBL79,0,2020-03-01
CHEMBL1259059,0,2020-03-01
CHEMBL1201202,2,2020-04-01
CHEMBL1256,1,2020-04-01
CHEMBL1292,0,2020-04-01
CHEMBL600,0,2020-04-01
CHEMBL461522,0,2020-04-01
CHEMBL235363,0,2020-04-01
CHEMBL792,2,2020-04-01
CHEMBL1410,2,2020-04-01
CHEMBL916,1,2020-04-01
CHEMBL2095209,0,2020-04-01
CHEMBL1200820,0,2020-04-01
CHEMBL16264,0,2020-04-01
CHEMBL429910,1,2020-04-01
CHEMBL231779,1,2020-04-01
CHEMBL960,1,2020-04-01
CHEMBL38827,0,2020-04-01
CHEMBL3989408,0,2020-04-01
CHEMBL1311,0,2020-04-01
CHEMBL372795,1,2020-04-01
CHEMBL1355,1,2020-04-01
CHEMBL464792,0,2020-04-01
CHEMBL231884,0,2020-04-01
CHEMBL58510,8,2020-04-01
CHEMBL1789941,13,2020-04-01
CHEMBL11298,7,2020-04-01
CHEMBL34259,1,2020-04-01
CHEMBL1771,1,2020-04-01
CHEMBL4297088,1,2020-04-01
CHEMBL547,3,2020-04-01
CHEMBL42710,0,2020-04-01
CHEMBL925,2,2020-04-01
CHEMBL460026,1,2020-04-01
CHEMBL389621,2,2020-04-01
CHEMBL1794794,0,2020-04-01
CHEMBL902,1,2020-04-01
CHEMBL1233584,0,2020-04-01
CHEMBL3,0,2020-04-01
CHEMBL1234886,14,2020-04-01
CHEMBL1620,1,2020-04-01
CHEMBL848,1,2020-04-01
CHEMBL59,1,2020-04-01
CHEMBL483,2,2020-04-01
CHEMBL437472,1,2020-04-01
CHEMBL409153,0,2020-04-01
CHEMBL592868,3,2020-04-01
CHEMBL2106041,1,2020-04-01
CHEMBL190461,0,2020-04-01
CHEMBL2103830,0,2020-04-01
CHEMBL993,1,2020-04-01
CHEMBL14060,0,2020-04-01
CHEMBL1200359,0,2020-04-01
CHEMBL1795071,1,2020-04-01
CHEMBL404,0,2020-04-01
CHEMBL460831,0,2020-04-01
CHEMBL3989695,0,2020-04-01
CHEMBL1163,1,2020-04-01
CHEMBL479432,0,2020-04-01
CHEMBL279115,0,2020-04-01
CHEMBL529,48,2020-04-01
CHEMBL184412,1,2020-04-01
CHEMBL1236802,0,2020-04-01
CHEMBL438497,0,2020-04-01
CHEMBL2103979,0,2020-04-01
CHEMBL4297344,0,2020-04-01
CHEMBL21578,0,2020-04-01
CHEMBL112570,5,2020-04-01
CHEMBL3989857,0,2020-04-01
CHEMBL511142,0,2020-04-01
CHEMBL446143,0,2020-04-01
CHEMBL973,0,2020-04-01
CHEMBL964,0,2020-04-01
CHEMBL22,1,2020-04-01
CHEMBL1538,0,2020-04-01
CHEMBL15913,1,2020-04-01
CHEMBL48802,0,2020-04-01
CHEMBL679,0,2020-04-01
CHEMBL54976,1,2020-04-01
CHEMBL1427,0,2020-04-01
CHEMBL14474,0,2020-04-01
CHEMBL1655,0,2020-04-01
CHEMBL1200879,1,2020-04-01
CHEMBL35228,0,2020-04-01
CHEMBL1434513,3,2020-04-01
CHEMBL112,5,2020-04-01
CHEMBL828,1,2020-04-01
CHEMBL129795,0,2020-04-01
CHEMBL3900409,0,2020-04-01
CHEMBL2105008,0,2020-04-01
CHEMBL1319139,0,2020-04-01
CHEMBL386630,1,2020-04-01
CHEMBL1542,0,2020-04-01
CHEMBL408403,11,2020-04-01
CHEMBL174,0,2020-04-01
CHEMBL3989640,0,2020-04-01
CHEMBL3039502,1,2020-04-01
CHEMBL269732,1,2020-04-01
CHEMBL3989803,0,2020-04-01
CHEMBL434,0,2020-04-01
CHEMBL1200839,0,2020-04-01
CHEMBL1231840,1,2020-04-01
CHEMBL1794791,0,2020-04-01
CHEMBL1534,0,2020-04-01
CHEMBL50,0,2020-04-01
CHEMBL4297526,0,2020-04-01
CHEMBL444965,0,2020-04-01
CHEMBL601,1,2020-04-01
CHEMBL1650,1,2020-04-01
CHEMBL23,1,2020-04-01
CHEMBL42336,1,2020-04-01
CHEMBL96783,0,2020-04-01
CHEMBL2028850,1,2020-04-01
CHEMBL1659,0,2020-04-01
CHEMBL1082407,0,2020-04-01
CHEMBL142438,3,2020-04-01
CHEMBL1219,0,2020-04-01
CHEMBL177756,0,2020-04-01
CHEMBL1744447,0,2020-04-01
CHEMBL6466,1,2020-04-01
CHEMBL465,0,2020-04-01
CHEMBL427526,2,2020-04-01
CHEMBL374478,0,2020-04-01
CHEMBL411686,2,2020-04-01
CHEMBL454446,0,2020-04-01
CHEMBL441687,0,2020-04-01
CHEMBL375655,1,2020-04-01
CHEMBL1016,1,2020-04-01
CHEMBL291278,1,2020-04-01
CHEMBL2003538,2,2020-04-01
CHEMBL1225,0,2020-04-01
CHEMBL88,0,2020-04-01
CHEMBL3989873,1,2020-04-01
CHEMBL1737,0,2020-04-01
CHEMBL4297067,0,2020-04-01
CHEMBL161,1,2020-04-01
CHEMBL409,0,2020-04-01
CHEMBL408917,1,2020-04-01
CHEMBL135,2,2020-04-01
CHEMBL44657,1,2020-04-01
CHEMBL1200559,1,2020-04-01
CHEMBL134342,0,2020-04-01
CHEMBL526,3,2020-04-01
CHEMBL787,0,2020-04-01
CHEMBL1231821,1,2020-04-01
CHEMBL852,0,2020-04-01
CHEMBL65567,13,2020-04-01
CHEMBL85,0,2020-04-01
CHEMBL1643,2,2020-04-01
CHEMBL986,2,2020-04-01
CHEMBL1487,1,2020-04-01
CHEMBL674,9,2020-04-01
CHEMBL421,0,2020-04-01
CHEMBL2111101,0,2020-04-01
CHEMBL720,0,2020-04-01
CHEMBL1672002,0,2020-04-01
CHEMBL220492,0,2020-04-01
CHEMBL542581,0,2020-04-01
CHEMBL806,2,2020-04-01
CHEMBL1373,0,2020-04-01
CHEMBL578004,0,2020-04-01
CHEMBL3137335,0,2020-04-01
CHEMBL358850,9,2020-04-01
CHEMBL550495,2,2020-04-01
CHEMBL1460,1,2020-04-01
CHEMBL93268,0,2020-04-01
CHEMBL429844,0,2020-04-01
CHEMBL3219124,0,2020-04-01
CHEMBL1200807,0,2020-04-01
CHEMBL1456,0,2020-04-01
CHEMBL1437,3,2020-04-01
CHEMBL1201101,1,2020-04-01
CHEMBL702,0,2020-04-01
CHEMBL441343,0,2020-04-01
CHEMBL504,0,2020-04-01
CHEMBL1149,0,2020-04-01
CHEMBL2021430,4,2020-04-01
CHEMBL226345,1,2020-04-01
CHEMBL71,2,2020-04-01
CHEMBL1433,2,2020-04-01
CHEMBL501617,0,2020-04-01
CHEMBL4297591,0,2020-04-01
CHEMBL1152,0,2020-04-01
CHEMBL15562,1,2020-04-01
CHEMBL521,2,2020-04-01
CHEMBL863,1,2020-04-01
CHEMBL637,0,2020-04-01
CHEMBL1200633,6,2020-04-01
CHEMBL742,1,2020-04-01
CHEMBL1628,1,2020-04-01
CHEMBL107,7,2020-04-01
CHEMBL2107333,0,2020-04-01
CHEMBL253376,2,2020-04-01
CHEMBL2,1,2020-04-01
CHEMBL367149,0,2020-04-01
CHEMBL1496,1,2020-04-01
CHEMBL90,1,2020-04-01
CHEMBL1234613,0,2020-04-01
CHEMBL4297260,0,2020-04-01
CHEMBL790,0,2020-04-01
CHEMBL1269025,0,2020-04-01
CHEMBL3544909,1,2020-04-01
CHEMBL1089,0,2020-04-01
CHEMBL559,0,2020-04-01
CHEMBL58061,0,2020-04-01
CHEMBL412531,0,2020-04-01
CHEMBL3137333,0,2020-04-01
CHEMBL1293,0,2020-04-01
CHEMBL373742,1,2020-04-01
CHEMBL113,0,2020-04-01
CHEMBL13968,0,2020-04-01
CHEMBL1088977,3,2020-04-01
CHEMBL1241153,0,2020-04-01
CHEMBL1873475,0,2020-04-01
CHEMBL1560,1,2020-04-01
CHEMBL266481,1,2020-04-01
CHEMBL1747,1,2020-04-01
CHEMBL1237044,0,2020-04-01
CHEMBL2311191,1,2020-04-01
CHEMBL3989943,0,2020-04-01
CHEMBL1196,0,2020-04-01
CHEMBL3989810,1,2020-04-01
CHEMBL3833377,1,2020-04-01
CHEMBL1083993,3,2020-04-01
CHEMBL141,1,2020-04-01
CHEMBL1200380,0,2020-04-01
CHEMBL2367892,0,2020-04-01
CHEMBL1353,0,2020-04-01
CHEMBL471,1,2020-04-01
CHEMBL2387742,0,2020-04-01
CHEMBL74,0,2020-04-01
CHEMBL190,1,2020-04-01
CHEMBL1294,0,2020-04-01
CHEMBL497318,0,2020-04-01
CHEMBL219568,1,2020-04-01
CHEMBL1200381,0,2020-04-01
CHEMBL809,0,2020-04-01
CHEMBL1370,3,2020-04-01
CHEMBL384467,4,2020-04-01
CHEMBL1536,8,2020-04-01
CHEMBL116438,0,2020-04-01
CHEMBL1713,1,2020-04-01
CHEMBL849,0,2020-04-01
CHEMBL263094,0,2020-04-01
CHEMBL567597,0,2020-04-01
CHEMBL1222121,0,2020-04-01
CHEMBL2325228,0,2020-04-01
CHEMBL635,0,2020-04-01
CHEMBL655,0,2020-04-01
CHEMBL730,0,2020-04-01
CHEMBL926,2,2020-04-01
CHEMBL444633,0,2020-04-01
CHEMBL1229,9,2020-04-01
CHEMBL1751,2,2020-04-01
CHEMBL290814,0,2020-04-01
CHEMBL667,1,2020-04-01
CHEMBL196,12,2020-04-01
CHEMBL288114,0,2020-04-01
CHEMBL582,0,2020-04-01
CHEMBL223228,0,2020-04-01
CHEMBL479,0,2020-04-01
CHEMBL1232562,1,2020-04-01
CHEMBL284906,0,2020-04-01
CHEMBL1729803,0,2020-04-01
CHEMBL3833333,0,2020-04-01
CHEMBL3936761,0,2020-04-01
CHEMBL1200866,0,2020-04-01
CHEMBL197194,0,2020-04-01
CHEMBL298470,0,2020-04-01
CHEMBL3183968,1,2020-04-01
CHEMBL290916,0,2020-04-01
CHEMBL1233550,0,2020-04-01
CHEMBL4081711,0,2020-04-01
CHEMBL2374220,1,2020-04-01
CHEMBL672,0,2020-04-01
CHEMBL545,8,2020-04-01
CHEMBL221722,10,2020-04-01
CHEMBL1486,3,2020-04-01
CHEMBL572964,1,2020-04-01
CHEMBL2104397,0,2020-04-01
CHEMBL403664,1,2020-04-01
CHEMBL2391146,45,2020-04-01
CHEMBL575060,1,2020-04-01
CHEMBL64,0,2020-04-01
CHEMBL3617964,0,2020-04-01
CHEMBL198362,2,2020-04-01
CHEMBL651,0,2020-04-01
